date,aggregated_funding_rate_avg_pct,aggregated_predicted_funding_rate_avg_pct,futures_oi_7day_change_pct,liquidation_dominance_pct,funding_contract_count,predicted_funding_contract_count
2020-10-30,0.00243177777778,-0.00578134501545,4.20037757612,0,9,8
2020-10-31,0.0118856666667,-0.000305125,4.33402838452,0,9,8
2020-11-01,-0.00943444444444,0.00639643079323,5.13752502344,0,9,8
2020-11-02,-0.0013223,0.0104564444444,5.91195739716,0,10,9
2020-11-03,0.00220761455499,-0.0176329779722,1.64921414236,0,10,9
2020-11-04,-0.00165152055099,0.0029469651456,0.596278995193,0,10,9
2020-11-05,0.010099597168,0.0168444444444,6.41523016965,0,10,9
2020-11-06,0.0414991402807,0.0335052899152,7.50065965179,0,10,9
2020-11-07,0.0515005727216,0.0302538111571,8.56710692326,0,10,9
2020-11-08,0.0220724341276,0.0174376319883,-2.384457319,0,10,9
2020-11-09,0.0244824872674,0.005,3.04517304678,0,10,9
2020-11-10,0.0108918,0.00942723174504,6.02276076915,0,10,9
2020-11-11,0.00372518793671,0.0231241111111,2.0867259578,0,10,9
2020-11-12,0.0120568398579,0.00424521855335,8.60767668373,0,10,9
2020-11-13,0.0082269,0.00753560844109,8.54425748842,0,10,9
2020-11-14,0.00430405025746,0.00340501764319,4.19713431003,0,10,9
2020-11-15,0.00372681217998,0.008,7.76651313726,0,10,9
2020-11-16,0.0197619663644,0.00414452921936,3.2362541512,0,10,9
2020-11-17,0.00675085489027,0.0287613333333,12.4488005064,0,10,9
2020-11-18,0.0329963094214,0.0379111111111,15.0152761407,0,10,9
2020-11-19,0.0536504646862,0.0277338888889,7.62514513708,0,10,9
2020-11-20,0.041922605638,0.0243,7.04100861364,0,10,9
2020-11-21,0.0501287902967,0.0697669019919,14.881922057,0,10,9
2020-11-22,0.084873338157,0.107322756853,19.6165320802,0,10,9
2020-11-23,0.0912902335689,0.0675782647374,20.3317556261,0,10,9
2020-11-24,0.0685704602898,0.0414395957756,14.5570876267,0,10,9
2020-11-25,0.0493208704985,0.0203491191831,14.1592940823,0,10,9
2020-11-26,0.0232548509077,0.00986911111111,15.6586183346,0,10,9
2020-11-27,0.0109048,0.00966666666667,-6.45110738327,0,10,9
2020-11-28,0.0088087,0.00690880749504,-11.1860518117,0,10,9
2020-11-29,0.0106948,0.0106666666667,-10.1636087991,0,10,9
2020-11-30,0.0459602801431,0.0600228827942,-8.16063822419,0,10,9
2020-12-01,0.0346193620987,0.00788888888889,-2.58459773428,0,10,9
2020-12-02,0.0133767,0.00677777777778,-1.15389218092,0,10,9
2020-12-03,0.0218634722402,0.00737011111111,-8.20730117037,0,10,9
2020-12-04,0.006093,0.00844444444444,15.6598900306,0,10,9
2020-12-05,0.0097079,0.00888888888889,12.4018696371,0,10,9
2020-12-06,0.014941,0.0132444444444,10.1003161195,0,10,9
2020-12-07,0.011915739181,0.00555555555556,7.25075745941,0,10,9
2020-12-08,0.0048698,0.00811111111111,1.34887743725,0,10,9
2020-12-09,0.0002607,0.00787777777778,-0.452218255119,0,10,9
2020-12-10,0.0117582,0.00566666666667,2.93325808866,0,10,9
2020-12-11,0.0080466,0.000878369832297,-3.17859219563,0,10,9
2020-12-12,-0.00255209857035,-0.00634937167087,-0.209366704826,0,10,9
2020-12-13,0.0132224419274,0.0181460393246,-1.01988011425,0,10,9
2020-12-14,0.00717970070234,0.00112438416814,4.08445637647,0,10,9
2020-12-15,0.00256860846654,0.00337655866029,2.80297345386,0,10,9
2020-12-16,0.0336250851415,0.0200915838559,4.33198642763,0,10,9
2020-12-17,0.0528744929533,0.0200893333333,14.708534186,0,10,9
2020-12-18,0.0490340283106,0.00454444444444,19.856596444,0,10,9
2020-12-19,0.0443430182165,0.0703801526964,22.6396177974,0,10,9
2020-12-20,0.0389402523976,0.0419920776852,28.9604759029,0,10,9
2020-12-21,0.014666,0.00844444444444,21.7517810132,0,10,9
2020-12-22,0.0139293015075,0.00512243187577,15.3905482851,0,10,9
2020-12-23,0.0156294829228,0.0180085555556,15.6414147264,5.45451860254,10,9
2020-12-24,0.0180834,0.0162582019648,7.58505111229,-5.42033967698,10,9
2020-12-25,0.052153156984,0.0173682222222,-1.3127227808,-8.60656547812,10,9
2020-12-26,0.0300866071585,0.0778903648968,1.42385255827,-16.1457371176,10,9
2020-12-27,0.0925815766276,0.0697177498666,3.37346208023,-10.2496532284,10,9
2020-12-28,0.0601000778228,0.034748591673,6.31390197261,-4.55514823998,10,9
2020-12-29,0.0295640606458,0.0387554320942,11.6550487649,-1.2303813367,10,9
2020-12-30,0.0622094834446,0.0345203518159,3.87748309015,-2.31025275377,10,9
2020-12-31,0.0278428399175,0.00647455555556,9.13359636161,1.5730555853,10,9
2021-01-01,0.0152547790816,0.00762235803812,16.1096372296,2.60624973376,10,9
2021-01-02,0.062117143876,0.118417966003,12.2866640777,-0.45305009267,10,9
2021-01-03,0.133184593236,0.0842657348534,14.0510768026,0.609953451408,10,9
2021-01-04,0.0614225273603,0.0353717393366,13.0624287161,6.41887841507,10,9
2021-01-05,0.0333521,0.0719521758352,5.37771634124,5.32096406713,10,9
2021-01-06,0.0941983126761,0.063712740004,9.90266541957,3.95237381762,10,9
2021-01-07,0.0751983206606,0.175824244832,16.1176841416,4.63007366591,10,9
2021-01-08,0.111755371566,0.0337403637417,23.8320223784,5.1384282426,10,9
2021-01-09,0.0586108897055,0.103815173987,24.0663222517,5.74259291942,10,9
2021-01-10,0.0757920688901,0.0743872238807,17.1848484222,9.85809851217,10,9
2021-01-11,0.0777170941066,0.0150827052925,17.4513265178,12.0861210818,10,9
2021-01-12,0.0515585186481,0.031446177614,10.3007024134,12.3471416216,10,9
2021-01-13,0.0497942652215,0.0479482340698,15.8159830093,8.79730989763,10,9
2021-01-14,0.0558980348604,0.0802736573892,5.56614857347,8.08581869643,10,9
2021-01-15,0.0819541336978,0.000680231189071,10.6541549521,11.0369465446,10,9
2021-01-16,0.0425835636858,0.0193936678584,4.61091060259,11.9717281402,10,9
2021-01-17,0.0174025,0.0502727133875,1.46852071883,11.4740166331,10,9
2021-01-18,0.0777836445692,0.0440188157095,-3.43302902731,11.5466538218,10,9
2021-01-19,0.0971216697462,0.0693248644009,13.2744063726,12.7344230994,10,9
2021-01-20,0.0217470065256,0.0197797777778,9.78038225282,14.6810158299,10,9
2021-01-21,0.0212020829308,0.0153164686251,3.44065757796,16.1646712247,10,9
2021-01-22,0.0099363,0.00566666666667,-15.6025575319,14.1844139652,10,9
2021-01-23,0.005822469486,0.0124444444444,-13.7807316907,14.191357202,10,9
2021-01-24,0.0247062781109,0.00523002833433,-15.581446236,14.1591655375,10,9
2021-01-25,0.0257905590646,0.0219847700015,-11.887863082,12.7594400043,10,9
2021-01-26,0.00673818487521,0.00542495034118,-13.0461325,12.6018443589,10,9
2021-01-27,0.00218415698272,0.00236743327927,-15.3910485366,13.2804947859,10,9
2021-01-28,0.0179616583854,-0.00494144191455,-13.0988038516,8.52057400277,10,9
2021-01-29,0.120240313189,0.0394702450704,-0.603060531339,7.40307248497,10,9
2021-01-30,0.0196617503075,0.0220694581764,3.45889397594,9.84459619495,10,9
2021-01-31,0.0340140967626,0.0103262911659,5.49801372653,13.4004602062,10,9
2021-02-01,0.0418120600802,0.0250208908899,2.49175584859,11.7256553226,10,9
2021-02-02,0.086738781548,0.064232758654,-0.765560124889,8.01635737279,10,9
2021-02-03,0.0760796065346,0.0308916666667,6.99656966081,5.60434112607,10,9
2021-02-04,0.0421346266218,0.0377387544133,13.9727092213,6.40995368609,10,9
2021-02-05,0.0715008540857,0.019131843619,9.06525711017,5.97398056643,10,9
2021-02-06,0.0705521952567,0.148240960707,12.7163508693,5.14249908394,10,9
2021-02-07,0.0920714676556,0.044933577407,21.9510660884,8.33908339432,10,9
2021-02-08,0.14755579995,0.141137785174,22.0150944899,3.59109862429,10,9
2021-02-09,0.152188818902,0.0861792336047,41.7017534934,3.49312010494,10,9
2021-02-10,0.108281551465,0.0760052873081,33.7270535526,7.21243375646,10,9
2021-02-11,0.126424445901,0.120426970242,29.2218767644,5.41095802332,10,9
2021-02-12,0.100292125306,0.118891688068,36.5715970561,6.8967243311,10,9
2021-02-13,0.0712863746153,0.0688064458955,28.1261409281,9.88186458952,10,9
2021-02-14,0.11430438741,0.126529283665,19.7420937108,8.07502508692,10,9
2021-02-15,0.0827557157287,0.115363437233,29.2183970428,11.2331526957,10,9
2021-02-16,0.129710802981,0.0998423402909,8.92330150017,10.6841203983,10,9
2021-02-17,0.146014002882,0.125373926836,11.8282011984,6.6132004705,10,9
2021-02-18,0.119673636698,0.0789985179047,22.179291017,9.06195918856,10,9
2021-02-19,0.095214731562,0.121014472416,12.7027178577,4.11552591123,10,9
2021-02-20,0.0857574241603,0.076469800456,16.8508748188,4.99240160028,10,9
2021-02-21,0.109745939255,0.101980859367,11.6959850947,4.0259196722,10,9
2021-02-22,0.0971749518794,0.0103053333333,9.7819758675,8.2546897947,10,9
2021-02-23,0.0223696451839,0.0280571968155,4.06891936654,10.0552181036,10,9
2021-02-24,0.0221914465714,0.00951111111111,-5.74241683648,10.0511850221,10,9
2021-02-25,0.018187971905,0.0222941839495,-13.7453911843,10.8283939782,10,9
2021-02-26,0.016662,0.0314380766851,-14.6636008695,11.8872425632,10,9
2021-02-27,0.0184549756875,0.00512222222222,-21.3016095166,11.8537285717,10,9
2021-02-28,0.0220763607663,0.00721241685839,-17.0666800188,12.1426458038,10,9
2021-03-01,0.00488143605857,0.0131111111111,-20.5905181371,7.18877097229,10,9
2021-03-02,0.0104991,0.0106666666667,-8.43265840118,8.87901040676,10,9
2021-03-03,0.0336320316593,0.0134666666667,-3.63174398552,5.80738935159,10,9
2021-03-04,0.0163939171743,0.02559744388,-1.41015779601,8.08691045474,10,9
2021-03-05,0.0119327,0.0115555555556,-1.38099024298,8.50388349924,10,9
2021-03-06,0.0115569233902,0.00766666666667,1.73656182695,8.77572676672,10,9
2021-03-07,0.0418606751303,0.0384902046257,-0.00880952874824,4.79274892406,10,9
2021-03-08,0.0368136356372,0.0748451430252,6.84415331203,4.71081770174,10,9
2021-03-09,0.0560217584576,0.0356533333333,4.33177823514,1.31188610234,10,9
2021-03-10,0.0729182015203,0.096071196046,18.109978335,1.09279913214,10,9
2021-03-11,0.084816592685,0.0954833360846,23.0603922568,2.67255917512,10,9
2021-03-12,0.0564488595218,0.0211842222222,28.2583359696,5.79811803341,10,9
2021-03-13,0.0951458473551,0.116454300211,36.0895390766,1.77720058061,10,9
2021-03-14,0.104453026152,0.0662473389944,49.6215498631,5.55925662176,10,9
2021-03-15,0.0410183071329,0.0262219456546,41.8968280508,10.1691044552,10,9
2021-03-16,0.0255072,0.0194104444444,25.8139821374,12.185102406,10,9
2021-03-17,0.0189269160271,0.0232286666667,8.13168331393,10.6254329221,10,9
2021-03-18,0.040483652309,0.0134655555556,2.46782333091,11.0135495445,10,9
2021-03-19,0.019228,0.0168831111111,6.59389497322,12.3408621289,10,9
2021-03-20,0.0475375109442,0.0442735711234,0.936342334506,12.9439268137,10,9
2021-03-21,0.0279359435955,0.0190528888889,-4.96209361857,15.6743143176,10,9
2021-03-22,0.0351038594853,0.024722834956,-6.60723130013,18.6847895243,10,9
2021-03-23,0.0164185,0.0289683393197,1.30425900191,19.7407856764,10,9
2021-03-24,0.0234842,0.0202581425845,4.11917840426,21.2749377642,10,9
2021-03-25,0.0153827383956,0.009678,2.36696456645,21.9636909378,10,9
2021-03-26,0.008622,-0.00958043447314,-9.1799114943,16.346754393,10,9
2021-03-27,0.0133933,0.0108888888889,-10.4378576175,11.9570262744,10,9
2021-03-28,0.0138274,0.0191444714128,-11.4662204775,12.7178141223,10,9
2021-03-29,0.0462815624392,0.0618561375796,-8.63427084261,8.44081522033,10,9
2021-03-30,0.0954430846787,0.0750454446791,-0.681636445618,5.7938279479,10,9
2021-03-31,0.081944979741,0.112393277597,7.218399822,8.42662932079,10,9
2021-04-01,0.0796759857897,0.0688059406901,7.49099063782,10.3045372508,10,9
2021-04-02,0.0908949961532,0.0742358625933,15.4228814953,10.8070379318,10,9
2021-04-03,0.0863261846063,0.0467622583216,23.2366682333,14.1700814773,10,9
2021-04-04,0.0304623,0.0421340069554,22.320020511,15.8701342706,10,9
2021-04-05,0.0696572962367,0.115530678204,16.6569904868,15.330254859,10,9
2021-04-06,0.0888623248527,0.0422320818728,10.4499588686,17.7339971734,10,9
2021-04-07,0.0338529866167,0.0386047793651,3.99920243158,20.3442670859,10,9
2021-04-08,0.0229749882831,0.0236475871687,2.99984082745,15.5391418245,10,9
2021-04-09,0.0288071108646,0.020823083281,-0.423729057983,13.2392934754,10,9
2021-04-10,0.104864009362,0.0640793002406,-3.13262866907,10.5669031513,10,9
2021-04-11,0.104090351284,0.098368057105,3.58537809435,11.2243647823,10,9
2021-04-12,0.0811017282252,0.086848811895,5.58242305682,11.4092177876,10,9
2021-04-13,0.093353740166,0.0793936707823,6.57942149669,5.57320528963,10,9
2021-04-14,0.0734691370705,0.0716355421247,15.7198523875,7.79401994985,10,9
2021-04-15,0.0717056417666,0.083122558062,15.7596218448,8.64923628395,10,9
2021-04-16,0.0777698367008,0.028469,17.6562501894,12.5776471719,10,9
2021-04-17,0.049779744893,0.064723025242,13.7474159871,16.2069722855,10,9
2021-04-18,0.0281835288265,-0.00233333333333,5.00659132396,19.2542356191,10,9
2021-04-19,0.0193134,-0.00267105129306,-9.41989095551,19.4334595016,10,9
2021-04-20,0.0105388,0.00866666666667,-16.1342575292,18.5966812101,10,9
2021-04-21,0.01236,0.0117691441312,-23.816470396,20.3211448141,10,9
2021-04-22,0.0200363967978,0.0179939817991,-24.312963901,21.6022794153,10,9
2021-04-23,0.0100699,-0.00866187285008,-25.9433121329,22.194787143,10,9
2021-04-24,0.0132842175185,0.00884233333333,-26.5519327314,20.4621459263,10,9
2021-04-25,0.0097292,0.00644444444444,-27.2871854053,21.3632903983,10,9
2021-04-26,0.00115198141533,0.00877777777778,-15.4385879271,15.1570689285,10,9
2021-04-27,0.00776,0.00552316933075,-12.8522131369,11.1825401869,10,9
2021-04-28,0.0061272,0.00925555555556,-10.3497647405,8.83440539429,10,9
2021-04-29,0.0127868,0.0198174915178,-9.78322862446,12.2364205869,10,9
2021-04-30,0.011285,0.0162783333333,-6.1785199637,6.78425315127,10,9
2021-05-01,0.0277704704474,0.0179933333333,3.18911104985,7.73969819865,10,9
2021-05-02,0.0319558776992,0.0244818302382,5.29588944308,10.8560692732,10,9
2021-05-03,0.0359891405728,0.0262153245437,5.70931342021,12.2921755368,10,9
2021-05-04,0.0311466969211,0.0148285804026,7.50880516033,15.8554346886,10,9
2021-05-05,0.0139574,0.0452697716943,3.6278557339,11.6606761342,10,9
2021-05-06,0.0598976394844,0.0221282809418,6.65774638303,13.60560332,10,9
2021-05-07,0.0190004,0.0401343386971,5.98946419625,12.058333595,10,9
2021-05-08,0.0405707716308,0.030234608178,-0.578416746655,11.1258535968,10,9
2021-05-09,0.0274006019887,0.0121614444444,1.75151225141,14.0657615742,10,9
2021-05-10,0.0371484460103,0.0304545555556,0.900206236395,17.2712178029,10,9
2021-05-11,0.0196386263455,0.00874,1.67148000829,16.9249102524,10,9
2021-05-12,0.0386161319842,0.0248058183566,4.30165348437,19.5808398518,10,9
2021-05-13,0.0178329878426,0.0139142782266,,21.7604284091,10,9
2021-05-14,0.0120589,0.015563444116,-4.47760008435,20.1263264699,10,9
2021-05-15,0.0197625762008,0.0301035146212,-4.75860088699,21.5709620258,10,9
2021-05-16,0.0170941918101,0.0178764818097,-2.65162501945,23.0028094721,10,9
2021-05-17,0.0176333442551,0.0331501538725,-6.8043617786,22.757648136,10,9
2021-05-18,0.0169522295428,0.0158626961119,-11.1531918359,22.0993108827,10,9
2021-05-19,-0.13296520504,0.00627777777778,-12.2671250834,23.9494797262,10,9
2021-05-20,-0.0224081659257,-0.0239846896036,-36.7644004782,20.4439526581,10,9
2021-05-21,-0.02291346037,-0.0131866846032,-30.4160449179,20.8386828836,10,9
2021-05-22,0.00601590936549,-0.0160408705429,-33.0087338937,17.341587246,10,9
2021-05-23,-0.0113066887848,-0.0190725500155,-35.5558812389,17.6566991913,10,9
2021-05-24,0.0025956122919,0.000745666666667,-38.8123726398,13.3200645124,10,9
2021-05-25,0.0072766,0.00246584661603,-33.0970386579,12.2024676414,10,9
2021-05-26,0.0059631,-0.00968486898188,-32.6805455993,10.4128187482,10,9
2021-05-27,0.00936703634638,0.00780788888889,-4.94895321787,9.47249005386,10,9
2021-05-28,-0.00152976588615,0.00240811111111,-8.01565415889,11.6923106444,10,9
2021-05-29,0.0060921,0.014707,-6.44815698886,11.7644758739,10,9
2021-05-30,0.0092586,0.00966666666667,-6.0858090025,9.46157254252,10,9
2021-05-31,0.0091525,-0.00488888888889,0.967016271844,6.90487548782,10,9
2021-06-01,0.0057547,0.000545888888889,-0.297719602511,6.97655477304,10,9
2021-06-02,0.0115222,0.0048,-2.448208702,3.7231904877,10,9
2021-06-03,0.00259921876828,0.00291411111111,0.912879895353,0.492579835914,10,9
2021-06-04,-0.0008365,-0.0107289165304,2.12831135385,4.74513125537,10,9
2021-06-05,-0.004002,0.000466666666667,1.93009003109,7.47486562243,10,9
2021-06-06,0.0082761,0.00186666666667,2.63367302846,7.33843728107,10,9
2021-06-07,0.0029578,-0.0102838855484,3.58410539728,6.9601465503,10,9
2021-06-08,-0.000591994555488,-0.0228232374045,2.4197964561,9.07073799417,10,9
2021-06-09,-0.0285017593269,0.00161111101163,0.325861773766,3.91193276444,10,9
2021-06-10,1.04e-05,0.00976666666667,2.52088128699,2.96870035088,10,9
2021-06-11,0.00370862960114,0.000909380572942,-0.361368188641,2.75457888265,10,9
2021-06-12,-0.0112809643965,0.00300132502584,4.36958958838,5.31346453166,10,9
2021-06-13,-0.00574221860366,0.0118104140824,0.805344765387,0.163880942111,10,9
2021-06-14,0.00139055793484,0.000610160301038,3.51123518571,-1.77708203349,10,9
2021-06-15,0.0103113,-0.0121812615605,13.0120667634,-1.19909692035,10,9
2021-06-16,0.0024511532701,-0.0133748846912,15.5371905417,2.52534001136,10,9
2021-06-17,-0.002525,-0.0231319134095,5.36721996504,5.70594167853,10,9
2021-06-18,-0.00441482160025,-0.0168043876526,10.4543137578,9.59033021108,10,9
2021-06-19,-0.0105158081386,0.00346926070446,4.16026938062,8.6708644524,10,9
2021-06-20,-0.0201749366934,0.0011424482744,8.43547854043,9.63820097774,10,9
2021-06-21,-0.0201780621149,-0.0104345004999,2.09076826821,11.7189046006,10,9
2021-06-22,-0.0233405691447,-0.0279462317551,-14.1978508133,10.8490275049,10,9
2021-06-23,-0.0156326760118,-0.00330245823077,-13.0603326033,8.19434701075,10,9
2021-06-24,-0.0194376114212,-0.0125468759851,-11.6107213977,5.06389123321,10,9
2021-06-25,0.0023559,-0.0357302462653,-12.3849224828,7.46379039923,10,9
2021-06-26,-0.0197473457899,-0.00385405755242,-16.6422549883,6.32445854577,10,9
2021-06-27,-0.0332963894998,-0.00607862792025,-14.4982871644,2.3739790488,10,9
2021-06-28,0.0070553,0.00573826316476,-8.90723893442,1.59365933579,10,9
2021-06-29,-0.00370683483235,0.0136666666667,-3.41903259552,-1.81310970407,10,9
2021-06-30,-0.00198647141761,-0.0029047151631,3.20780868108,1.37086936063,10,9
2021-07-01,-0.00765108565887,-0.0107852322676,-2.32361918266,5.20867848605,10,9
2021-07-02,-0.00372531673713,-0.0213383703997,-4.17872664998,3.55276758346,10,9
2021-07-03,0.00312153514382,0.00254811002164,6.63298006726,0.321638643902,10,9
2021-07-04,-0.00622259622834,0.00160532769956,6.060944459,-3.41330530408,10,9
2021-07-05,-0.0225696797408,-7.25027871252e-05,2.86243074794,1.14595160796,10,9
2021-07-06,-0.0119820108133,-0.00814756565983,1.09923897522,0.127738850867,10,9
2021-07-07,0.0041397,-0.0105559337223,-4.546468647,2.07403864381,10,9
2021-07-08,-0.0082714658667,-0.00354274429182,0.668010805977,5.49336619238,10,9
2021-07-09,-0.00332731363813,0.00597934078935,2.82677535825,1.25722272044,10,9
2021-07-10,0.00471124563242,-0.0110348098198,0.555355808758,1.60554723032,10,9
2021-07-11,0.0047233,-0.000700426034557,-1.39440850236,-3.34825758567,10,9
2021-07-12,0.0018886,-0.00568781524361,-0.844653625633,1.0681309317,10,9
2021-07-13,-0.00467495726211,0.00219831801933,1.36484242612,3.68514522218,10,9
2021-07-14,-0.00774559045033,-0.00462344279094,1.03975925713,5.37961801399,10,9
2021-07-15,-0.00574635906089,-0.00569675982935,0.631880381528,8.98393820438,10,9
2021-07-16,0.0080659,-0.00769062021396,2.83754539453,8.69782239608,10,9
2021-07-17,-0.00275887813688,0.00587745463575,0.929115455335,6.42310028002,10,9
2021-07-18,-0.0112675140263,-0.00657686919266,2.97135277205,4.48980691995,10,9
2021-07-19,-0.00260709266011,-0.00943432252494,1.22552354153,8.50692853858,10,9
2021-07-20,-0.00905144113441,-0.0192361618997,6.51763448886,11.5329919225,10,9
2021-07-21,-0.0120386494235,-0.00193996538088,3.942387338,5.07890971398,10,9
2021-07-22,-0.00107517132617,-0.00493098830042,5.31288314472,2.4930504042,10,9
2021-07-23,-0.0026500115925,-0.00820748452343,1.81543446825,-2.2382819785,10,9
2021-07-24,-0.0155703149125,-0.0370888686242,8.78944618307,-6.20546317762,10,9
2021-07-25,-0.0240677025447,-0.0394165428392,10.1197736617,-9.59745263108,10,9
2021-07-26,0.0070816,0.00658888888889,14.6374207856,-11.8118797429,10,9
2021-07-27,-0.00748542181876,0.00694460090858,-0.230515853821,-11.5262063579,10,9
2021-07-28,0.00976465257542,0.00330747083022,6.86873255919,-11.7522791189,10,9
2021-07-29,0.00989096891467,0.00468719465047,7.09740424538,-9.70766645724,10,9
2021-07-30,-0.00179491895871,0.0113333333333,7.26689714336,-10.9769622876,10,9
2021-07-31,0.0089051,0.000491127715282,5.17498747306,-9.96510949684,10,9
2021-08-01,0.00684,-0.00180351179578,0.896164256761,-5.41756297731,10,9
2021-08-02,-8.91134952486e-05,0.00354534017465,-6.86135069486,-1.92012516095,10,9
2021-08-03,0.00209397234894,0.0108888888889,3.14866976504,2.33719483033,10,9
2021-08-04,0.00336810096662,0.00577500282462,-1.56135228055,-0.405404717765,10,9
2021-08-05,0.0046265,0.00562669555826,-1.75429249239,0.445611910795,10,9
2021-08-06,0.00289337184877,0.0143806783893,-1.80594785208,-3.33462454437,10,9
2021-08-07,0.00898656646878,-0.000449162776412,1.74432462087,-4.63582201053,10,9
2021-08-08,0.0107753,0.0101111111111,6.4127046994,-4.10693778353,10,9
2021-08-09,0.0145985,0.0108888888889,7.8659928289,-6.06449601403,10,9
2021-08-10,0.0061434,0.008,14.2977917278,-4.675585367,10,9
2021-08-11,0.0089219,0.00390585144109,14.8196531727,-4.34438425386,10,9
2021-08-12,0.0077163,0.00788377777778,14.6860398234,0.447227502302,10,9
2021-08-13,0.0128251,0.0112222222222,16.1819224891,-5.23812430357,10,9
2021-08-14,-0.00065336626615,0.00278805996721,14.8017469659,-3.12596972384,10,9
2021-08-15,0.0032739,0.0112899617146,9.78867497733,-0.717245163593,10,9
2021-08-16,0.0070988,0.00411111111111,10.7808861028,1.21913602276,10,9
2021-08-17,0.0095202,0.0114,6.17519215824,5.01054407449,10,9
2021-08-18,0.0114927,0.00502222222222,4.34920425323,6.43718266709,10,9
2021-08-19,0.0139142,0.0151111111111,1.1871652533,2.50142549828,10,9
2021-08-20,0.0145213,0.00977777777778,3.03806489675,-2.10708100323,10,9
2021-08-21,0.0110405,0.0107777777778,4.60005067146,-2.16644469204,10,9
2021-08-22,0.0116193,0.013,5.14820933863,-0.318710888753,10,9
2021-08-23,0.0073805,0.0161492222222,6.96247666888,-0.840659222541,10,9
2021-08-24,0.0155842,0.0118016666667,8.75484499561,4.18138310511,10,9
2021-08-25,0.0141168,0.0110555555556,11.207090063,3.33748792554,10,9
2021-08-26,0.002792,0.0118088888889,13.8570188024,7.23661259391,10,9
2021-08-27,0.0077956,0.0144444444444,7.9085520221,3.52923491803,10,9
2021-08-28,0.0147164,0.00811111111111,0.956131803452,4.67134215941,10,9
2021-08-29,0.0060875,0.01,2.6357304191,5.19040660213,10,9
2021-08-30,0.0126924,0.0214159257725,1.25317193911,8.57217121571,10,9
2021-08-31,0.0261175,0.0308503625269,-2.05999706319,8.4824369488,10,9
2021-09-01,0.0236562449328,0.025866249901,-1.85783752821,5.62517700984,10,9
2021-09-02,0.0247122018456,0.0348020170596,,3.75557900551,10,9
2021-09-03,0.0288224593581,0.0270103160365,2.30234966164,3.53715692851,10,9
2021-09-04,0.0115923,0.0142555555556,4.94649652942,6.49015775446,10,9
2021-09-05,0.0228099,0.0255439138553,2.91532441071,0.993290330222,10,9
2021-09-06,0.0027106,0.0168129159164,10.5773149532,-2.85803674471,10,9
2021-09-07,0.00107314655293,-0.00446191497734,14.4264863663,2.56420843745,10,9
2021-09-08,0.0024757,0.00492111111111,-12.4781212921,3.4919309415,10,9
2021-09-09,-0.00108355963428,0.00944444444444,-14.8923379552,3.82692171514,10,9
2021-09-10,0.0095688,0.00755555555556,-18.7727175073,7.81662812559,10,9
2021-09-11,0.0096547,0.00822222222222,-18.5251090515,7.93013277008,10,9
2021-09-12,0.0081917,0.0084,-17.3649213201,7.0135264657,10,9
2021-09-13,0.00837981464987,0.0116666666667,-23.354351784,8.34531553544,10,9
2021-09-14,0.008461,0.00227777777778,-25.7448260621,3.82985951862,10,9
2021-09-15,-0.00802580249682,0.000412643609838,-1.60941830951,-1.02927745046,10,9
2021-09-16,0.0039056,0.0107777777778,6.04260971943,1.22463151564,10,9
2021-09-17,0.0025494,-0.00146046302205,3.98358229386,4.78902460991,10,9
2021-09-18,0.0058335,0.00479242132626,5.07958380301,1.53494075705,10,9
2021-09-19,-0.00124051106804,0.00625555555556,8.50075888286,5.81916521153,10,9
2021-09-20,0.0024488,0.00777777777778,7.33009210064,10.3259268686,10,9
2021-09-21,-0.0032476,0.00293911111111,1.4272407778,13.2692949864,10,9
2021-09-22,-0.0103406536636,-0.022654900285,-6.84744988446,7.63914861204,10,9
2021-09-23,-0.00583610217969,-0.00985935696506,-8.41713122699,3.72871508611,10,9
2021-09-24,-0.0102742838742,-0.0129032838644,-5.91247487031,4.32801148611,10,9
2021-09-25,-0.00054882240953,-0.00639176078611,-12.2720114423,4.07250091958,10,9
2021-09-26,0.0033639,0.00871836109914,-13.5278123004,3.20152020926,10,9
2021-09-27,0.00492599059354,0.00359092098529,-12.2663412692,4.09113989422,10,9
2021-09-28,0.0031592,-0.00767132834271,-8.44367876736,7.0469527032,10,9
2021-09-29,0.00145858162518,-0.00422211111111,-0.869731533186,6.73516043752,10,9
2021-09-30,0.0010321,0.000180980986332,-4.39295172269,2.77306744927,10,9
2021-10-01,0.00364823766311,0.00351950765946,-2.2542431687,-0.794444135526,10,9
2021-10-02,0.00520406055601,0.0124566403376,13.3623932656,-3.05725847478,10,9
2021-10-03,0.00876031578716,0.00977777777778,13.8799783536,-4.50739729702,10,9
2021-10-04,0.0089681,0.0108555555556,14.4134352543,-6.02025961236,10,9
2021-10-05,-0.00268163860421,0.000732364224079,19.5637272666,-9.65150883154,10,9
2021-10-06,0.0135061,0.0113333333333,26.7373303712,-12.591566652,10,9
2021-10-07,0.0278356070535,0.0240238888889,31.4498828766,-8.83026926121,10,9
2021-10-08,0.0154349,0.0139111111111,30.8139039594,-8.43136225029,10,9
2021-10-09,0.014463,0.011,19.3672948935,-8.8114002334,10,9
2021-10-10,0.0148484,0.0109333333333,20.4956879198,-7.48592321792,10,9
2021-10-11,0.0135173,0.00855555555556,21.3969144785,-9.93483353988,10,9
2021-10-12,0.0134136,0.0121222222222,25.9185516647,-5.4063509982,10,9
